stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,has_park,geometry,GridID,nodeid_before,type,x,y,nodeid,p_n_dist
93016,900726,PEACHTREE ST @ AUBURN AVE NE,0 PEACHTREE ST NE & AUBURN AVE NE,33.755566,-84.388789,,,,,,0,FALSE,POINT (2229072.717983407 1366191.166130506),248,50974,bus,2229072.718,1366191.166,50974,0.004170115
93018,901416,PEACHTREE ST NE @ JOHN W DOBBS AVE NE,0 PEACHTREE & JOHN WESLEY DOBBS,33.757248,-84.388062,,,,,,0,FALSE,POINT (2229294.992810675 1366802.717088449),248,50984,bus,2229294.993,1366802.717,50984,0.008744103
93023,900672,PINE ST NW @ LOVEJOY ST NW,0 PINE ST NW & LOVEJOY ST NW,33.76779,-84.392898,,,,,,0,FALSE,POINT (2227833.60937462 1370641.809380501),248,233974,bus,2227833.609,1370641.809,233974,0.008344225
93024,900727,PEACHTREE ST @ JOHN PORTMAN BLVD,0 PEACHTREE ST NE & JOHN PORTMAN BLVD NE,33.760418,-84.387652,,,,,,0,FALSE,POINT (2229422.075924321 1367955.912120284),248,234039,bus,2229422.076,1367955.912,234039,0.006749404
93025,900728,PINE ST NW @ MCAFEE ST NW,0 PINE ST NW & MCAFEE ST NW,33.767798,-84.394649,,,,,,0,FALSE,POINT (2227301.501148655 1370645.892677245),248,15659,bus,2227301.501,1370645.893,15659,0.006603338
93027,900730,PINE ST NW @ MCAFEE ST NW,0 PINE & MCAFEE,33.76789,-84.39442,,,,,,0,FALSE,POINT (2227371.166345458 1370679.214774901),248,15659,bus,2227371.166,1370679.215,15659,0.008494968
93041,900927,CENTENNIAL OLYMPIC PARK DR @ HUNNICUTT ST,0 TECHWOOD & HUNNICUTT,33.766803,-84.392052,,,,,,0,FALSE,POINT (2228089.916647711 1370282.107702389),248,50935,bus,2228089.917,1370282.108,50935,0.016184723
93045,900928,CENTENNIAL OLYMPIC PARK DR @ HUNNICUTT ST,0 TECHWOOD & HUNNICUTT,33.766487,-84.391669,,,,,,0,FALSE,POINT (2228206.057589788 1370166.870912239),248,50935,bus,2228206.058,1370166.871,50935,0.015224008
93048,900930,CENTENNIAL OLYMPIC PARK DR @ IVAN ALLEN JR BLVD,0 CENTENNIAL OLYMPIC PARK DR NW & IVAN ALLEN BLVD NW,33.764703,-84.392026,,,,,,0,FALSE,POINT (2228096.147463827 1369517.966162353),248,50921,bus,2228096.147,1369517.966,50921,0.007074158
93072,901115,CENTENNIAL OLYMPIC PARK DR @ PARKER ST,0 TECHWOOD & PARKER,33.765911,-84.39182,,,,,,0,FALSE,POINT (2228159.711454799 1369957.382722078),248,50934,bus,2228159.711,1369957.383,50934,0.005256809
93078,901060,RALPH D ABERNATH BLVD @ CENTRAL AVE,0 RALPH DAVID ABERNATHY BLVD SW & CENTRAL AVE SW,33.736936,-84.393252,,,,,,0,FALSE,POINT (2227701.363738724 1359415.264851556),248,50503,bus,2227701.364,1359415.265,50503,0.015401854
93088,901148,RALPH MCGILL BLVD NE@COURTLAND ST,0 RALPH MCGILL & COURTLAND,33.76432,-84.38319,,,,,,0,FALSE,POINT (2230781.13916793 1369372.849415782),248,233517,bus,2230781.139,1369372.849,233517,0.006798078
93094,901150,MARIETTA ST NW @ TED TURNER DR,0 MARIETTA ST NW & SPRING ST NW,33.757005,-84.392672,,,,,,0,FALSE,POINT (2227893.686082031 1366717.336885689),248,50857,bus,2227893.686,1366717.337,50857,0.003042417
93098,901151,COURTLAND ST NE@HARRIS ST NE,0 COURTLAND & HARRIS,33.761024,-84.384392,,,,,,0,FALSE,POINT (2230413.313702181 1368174.308385799),248,51072,bus,2230413.314,1368174.308,51072,0.013405928
93100,901063,COURTLAND ST NE@INTERNATIONAL BLVD,0 COURTLAND ST NE & ANDREW YOUNG INTERNATIONAL BLVD NE,33.759677,-84.384226,,,,,,0,FALSE,POINT (2230462.729454823 1367684.071278683),248,51006,bus,2230462.729,1367684.071,51006,0.003265752
93172,901284,MARIETTA ST NW@PARKER ST NW,0 MARIETTA & PARKER,33.765863,-84.397184,,,,,,0,FALSE,POINT (2226529.56079948 1369943.519799806),248,50905,bus,2226529.561,1369943.52,50905,0.014346339
93178,901285,PEACHTREE ST @ ANDREW YOUNG INT BLVD (PEACHTREE CTR STN),0 PEACHTREE ST NE & ANDREW YOUNG INTERNATIONAL BLVD NE,33.760096,-84.387543,,,,,,0,FALSE,POINT (2229454.951962951 1367838.675531193),248,990025,bus,2229454.952,1367838.676,234039,0.017164836
93180,901373,PEACHTREE ST @ ANDREW YOUNG INTERNATIONAL BLVD,0 PEACHTREE & INTERNATIONAL,33.759418,-84.387466,,,,,,0,FALSE,POINT (2229477.825399536 1367591.922698139),248,990025,bus,2229477.825,1367591.923,50996,0.019557144
93182,901374,MARIETTA ST NW @ TED TURNER DR,0 MARIETTA ST NW & SPRING ST NW,33.756897,-84.392443,,,,,,0,FALSE,POINT (2227963.199986378 1366677.886644484),248,50857,bus,2227963.2,1366677.887,50857,0.012095578
93197,901376,PEACHTREE ST NW @ POPLAR ST,0 PEACHTREE ST NW & LUCKIE ST,33.755879,-84.38879,,,,,,0,FALSE,POINT (2229072.659387051 1366305.057492865),248,50975,bus,2229072.659,1366305.057,50975,0.007535961
93198,901286,PEACHTREE ST @ ELLIS ST,0 PEACHTREE ST NE & ELLIS ST NE,33.758135,-84.387661,,,,,,0,FALSE,POINT (2229417.560110505 1367125.206712743),248,990025,bus,2229417.56,1367125.207,50994,0.018529543
93200,901287,PEACHTREE ST @ BAKER ST,0 PEACHTREE & BAKER,33.762653,-84.387032,,,,,,0,FALSE,POINT (2229612.243243408 1368768.754688517),248,261219,bus,2229612.243,1368768.755,261219,0.013609067
93202,900689,PEACHTREE ST @ RALPH MCGILL BLVD,0 PEACHTREE & RALPH MCGILL,33.764716,-84.385455,,,,,,0,FALSE,POINT (2230093.102316545 1369518.394668517),248,233507,bus,2230093.102,1369518.395,233507,0.012652574
93204,900690,PEACHTREE ST @ PINE ST NE,0 PEACHTREE & PINE,33.76722,-84.385315,,,,,,0,FALSE,POINT (2230137.581211137 1370429.431492457),248,51117,bus,2230137.581,1370429.431,51117,0.008170721
93206,900780,PEACHTREE ST NE @ RENAISSANCE PKY NE,0 PEACHTREE & RENAISSANCE,33.76844,-84.385239,,,,,,0,FALSE,POINT (2230161.618424528 1370873.302394614),248,51122,bus,2230161.618,1370873.302,51122,0.009901268
93208,900781,COURTLAND ST @ ELLIS ST,0 COURTLAND ST NE & ELLIS ST NE,33.758424,-84.384236,,,,,,0,FALSE,POINT (2230458.728164327 1367228.150801033),248,51005,bus,2230458.728,1367228.151,51005,0.00362227
93216,900691,PEACHTREE CENTER AVE @ ELLIS ST,0 PEACHTREE CENTER & ELLIS,33.758148,-84.38604,,,,,,0,FALSE,POINT (2229910.234046003 1367128.88492374),248,51003,bus,2229910.234,1367128.885,51003,0.018361316
93220,900692,PEACHTREE CENTER AVE @ HARRIS ST,0 PEACHTREE CENTER & HARRIS,33.760765,-84.385887,,,,,,0,FALSE,POINT (2229958.759370471 1368081.029280483),248,51070,bus,2229958.759,1368081.029,51070,0.015563367
93230,900693,MARIETTA ST @ PARKER ST,0 MARIETTA & PARKER,33.765748,-84.397512,,,,,,0,FALSE,POINT (2226429.788320754 1369901.897948964),248,50905,bus,2226429.788,1369901.898,50905,0.012441955
93234,900784,PEACHTREE ST @ LUCKIE ST,0 PEACHTREE & LUCKIE,33.756669,-84.388382,,,,,,0,FALSE,POINT (2229197.282501698 1366592.246412955),248,50981,bus,2229197.283,1366592.246,50981,0.008207964
93238,900786,PEACHTREE CENTER AVE @ ANDREW YOUNG INT BLVD,0 PEACHTREE CENTER AVE NE & ANDREW YOUNG INTERNATIONAL BLVD NE,33.759649,-84.38602,,,,,,0,FALSE,POINT (2229917.474515592 1367675.038214727),248,51004,bus,2229917.475,1367675.038,51004,0.002666603
93250,903332,EDGEWOOD AVE @ PEACHTREE ST,0 EDGEWOOD AVE SE & PEACHTREE ST NW,33.754527,-84.389462,,,,,,0,FALSE,POINT (2228867.352896342 1365813.548527842),248,50853,bus,2228867.353,1365813.549,50853,0.011728099
93518,903395,PINE ST NW @ LUCKIE ST NW,,33.767878,-84.396052,,,,,,0,FALSE,POINT (2226875.20565404 1370675.94805874),248,50912,bus,2226875.206,1370675.948,50912,0.003461995
93522,903416,PINE ST NW @ LOVEJOY ST NW,0 PINE ST NW & LOVEJOY ST NW,33.767862,-84.393029,,,,,,0,FALSE,POINT (2227793.857071581 1370668.095331767),248,50936,bus,2227793.857,1370668.095,50936,0.003777622
94002,903401,BOULEVARD NE @ BOULEVARD PL NE,0 BOULEVARD & BOULEVARD,33.769725,-84.371892,,,,,,0,FALSE,POINT (2234218.561922715 1371332.535812107),248,51602,bus,2234218.562,1371332.536,51602,0.014369368
94004,903402,BOULEVARD NE @ MORGAN ST NE,0 BOULEVARD & MORGAN,33.768699,-84.371983,,,,,,0,FALSE,POINT (2234190.164778458 1370959.261578546),248,51601,bus,2234190.165,1370959.262,51601,0.007514078
94006,903430,BOULEVARD NE @ RANKIN ST NE,0 BOULEVARD & RANKIN,33.76739,-84.37198,,,,,,0,FALSE,POINT (2234190.127754027 1370482.955701654),248,51593,bus,2234190.128,1370482.956,51593,0.009684273
94008,903432,BOULEVARD NE @ ANGIER AVE NE,0 BOULEVARD & ANGIER,33.766495,-84.372078,,,,,,0,FALSE,POINT (2234159.697292131 1370157.352649765),248,51592,bus,2234159.697,1370157.353,51592,0.012971918
94010,903433,BOULEVARD NE @ WABASH AVE NE,0 BOULEVARD & WABASH,33.764938,-84.372169,,,,,,0,FALSE,POINT (2234130.91333506 1369590.864492988),248,51580,bus,2234130.913,1369590.864,51580,0.015230244
94011,903404,BOULEVARD NE @ RALPH MCGILL BLVD NE,0 BOULEVARD & RALPH MCGILL,33.764196,-84.372009,,,,,,0,FALSE,POINT (2234178.999831311 1369320.777215592),248,232916,bus,2234179,1369320.777,232916,0.013595076
94012,903456,BOULEVARD NE @ EAST AVE NE,0 BOULEVARD & EAST,33.76326,-84.372147,,,,,,0,FALSE,POINT (2234136.382190492 1368980.279961497),248,51578,bus,2234136.382,1368980.28,51578,0.011288029
94014,903461,BOULEVARD NE @ CAIN ST NE,0 BOULEVARD & CAIN,33.759818,-84.372098,,,,,,0,FALSE,POINT (2234148.778091329 1367727.815712711),248,264874,bus,2234148.778,1367727.816,264874,0.002448272
94015,903462,JACKSON ST NE @ IRWIN ST NE,0 JACKSON ST NE & IRWIN ST NE,33.757462,-84.374364,,,,,,0,FALSE,POINT (2233458.368816662 1366871.922194834),248,51478,bus,2233458.369,1366871.922,51478,0.014841415
94016,903463,BOULEVARD NE @ HIGHLAND AVE NE,0 BOULEVARD NE & HIGHLAND AVE NE,33.761696,-84.372073,,,,,,0,FALSE,POINT (2234157.737512466 1368411.145091162),248,232919,bus,2234157.738,1368411.145,232919,0.011962286
94019,903457,JACKSON ST SE @ CHAMBERLAIN ST SE,0 JACKSON ST SE & CHAMBERLAIN ST SE,33.753648,-84.374394,,,,,,0,FALSE,POINT (2233446.455214728 1365484.148264783),248,51450,bus,2233446.455,1365484.148,51450,0.01040812
94022,903459,JACKSON ST NE @ IRWIN ST NE,0 JACKSON ST NE & IRWIN ST NE,33.757435,-84.374255,,,,,,0,FALSE,POINT (2233491.477207934 1366862.031043608),248,51478,bus,2233491.477,1366862.031,51478,0.016808832
94026,903460,BOULEVARD NE @ HIGHLAND AVE NE,0 BOULEVARD & HIGHLAND,33.761139,-84.371857,,,,,,0,FALSE,POINT (2234222.97939581 1368208.339752915),248,51575,bus,2234222.979,1368208.34,51575,0.016495214
94028,903225,BOULEVARD NE @ EAST AVE NE,0 BOULEVARD & EAST,33.763031,-84.371773,,,,,,0,FALSE,POINT (2234249.877889355 1368896.727769932),248,51578,bus,2234249.878,1368896.728,51578,0.016935372
94030,903226,BOULEVARD NE @ RALPH MCGILL BLVD NE,0 BOULEVARD & RALPH MCGILL,33.763687,-84.371765,,,,,,0,FALSE,POINT (2234252.784033093 1369135.420583974),248,232917,bus,2234252.784,1369135.421,232917,0.012613871
94031,903227,BOULEVARD NE @ WABASH AVE NE,0 BOULEVARD & WABASH,33.764695,-84.371728,,,,,,0,FALSE,POINT (2234264.758133287 1369502.177581911),248,51580,bus,2234264.758,1369502.178,51580,0.015304725
94032,903228,BOULEVARD NE @ ANGIER AVE NE,0 BOULEVARD & ANGIER,33.766117,-84.371727,,,,,,0,FALSE,POINT (2234266.091280589 1370019.597971274),248,334692,bus,2234266.091,1370019.598,334692,0.011271509
94033,903253,BOULEVARD NE @ RANKIN ST NE,0 BOULEVARD & RANKIN,33.767119,-84.371653,,,,,,0,FALSE,POINT (2234289.304713079 1370384.149543665),248,51593,bus,2234289.305,1370384.15,51593,0.017116883
94035,903252,BOULEVARD NE @ MORGAN ST NE,0 BOULEVARD & MORGAN,33.768616,-84.371626,,,,,,0,FALSE,POINT (2234298.592918981 1370928.84457506),248,51601,bus,2234298.593,1370928.845,51601,0.015161585
94060,903281,RALPH MCGILL BLVD NE@PIEDMONT AVE N,0 RALPH MCGILL BLVD NE & PIEDMONT AVE NE,33.764118,-84.381066,,,,,,0,FALSE,POINT (2231426.478458107 1369297.998887285),248,233518,bus,2231426.478,1369297.999,233518,0.014585193
94062,903282,RALPH MCGILL BLVD NE@PIEDMONT AVE NE,0 RALPH MCGILL & PIEDMONT,33.764183,-84.378815,,,,,,0,FALSE,POINT (2232110.616660353 1369320.235102071),248,51531,bus,2232110.617,1369320.235,51531,0.049926336
94064,903283,RALPH MCGILL BLVD NE@PARK CENTRAL P,0 RALPH MCGILL BLVD NE & CENTRAL PARK PL NE,33.764057,-84.378054,,,,,,0,FALSE,POINT (2232341.793961321 1369273.912601054),248,51531,bus,2232341.794,1369273.913,51531,0.005941313
94066,903284,RALPH MCGILL BLVD NE@CENTRAL PARK PL,0 RALPH MCGILL BLVD NE & CENTRAL PARK PL,33.764138,-84.377445,,,,,,0,FALSE,POINT (2232526.932319026 1369303.006993378),248,233782,bus,2232526.932,1369303.007,233782,0.023372146
94070,900890,RALPH MCGILL BLVD NE@FELTON DR NE,0 RALPH MCGILL BLVD NE & FELTON DR NE,33.763986,-84.37564,,,,,,0,FALSE,POINT (2233075.368056424 1369246.582240527),248,51550,bus,2233075.368,1369246.582,51550,0.003174936
94072,901036,RALPH MCGILL BLVD NE@FELTON DR NE,0 RALPH MCGILL & FELTON,33.764053,-84.375465,,,,,,0,FALSE,POINT (2233128.60083549 1369270.85366505),248,51550,bus,2233128.601,1369270.854,51550,0.008004102
94074,900946,RALPH MCGILL BLVD NE@PARKWAY DR NE,0 RALPH MCGILL BLVD NE & PARKWAY DR NE,33.763933,-84.373661,,,,,,0,FALSE,POINT (2233676.757624029 1369226.083852361),248,51576,bus,2233676.758,1369226.084,51576,0.002557332
94075,900947,RALPH MCGILL BLVD@BOULEVARD NE,0 RALPH MCGILL & BOULEVARD,33.763847,-84.372282,,,,,,0,FALSE,POINT (2234095.780652156 1369193.952504998),248,233645,bus,2234095.781,1369193.953,233645,0.016350219
94076,900948,RALPH MCGILL BLVD NE@PARKWAY DR NE,0 RALPH MCGILL & PARKWAY,33.76403,-84.373405,,,,,,0,FALSE,POINT (2233754.628168426 1369261.22297435),248,51576,bus,2233754.628,1369261.223,51576,0.014051181
94077,900980,RALPH MCGILL BLVD@542,,33.763834,-84.370983,,,,,,0,FALSE,POINT (2234490.544673919 1369188.437333487),248,232918,bus,2234490.545,1369188.437,232918,0.045157837
94078,901037,RALPH MCGILL BLVD NE@BOULEVARD NE,0 RALPH MCGILL BLVD NE & BOULEVARD NE,33.763988,-84.371856,,,,,,0,FALSE,POINT (2234225.346562527 1369245.00000388),248,51579,bus,2234225.347,1369245,51579,0.005520451
94080,901038,RALPH MCGILL BLVD NE@530,,33.763989,-84.369486,,,,,,0,FALSE,POINT (2234945.602394884 1369243.938584455),248,232918,bus,2234945.602,1369243.939,232918,0.041674911
94082,901039,RALPH MCGILL BLVD NE @ GLEN IRIS DR NE,0 RALPH MCGILL BLVD NE & GLEN IRIS DR NE,33.763918,-84.367834,,,,,,0,FALSE,POINT (2235447.603198438 1369217.12023192),248,51701,bus,2235447.603,1369217.12,51701,0.001945379
94084,901040,RALPH MCGILL BLVD NE@GLEN IRIS DR N,0 RALPH MCGILL BLVD NE & GLEN IRIS DR NE,33.763989,-84.367714,,,,,,0,FALSE,POINT (2235484.12222129 1369242.883744641),248,51701,bus,2235484.122,1369242.884,51701,0.006520395
94086,901074,RALPH MCGILL BLVD NE@FORTUNE ST NE,0 RALPH MCGILL BLVD NE & FORTUNE ST NE,33.764097,-84.366453,,,,,,0,FALSE,POINT (2235867.422688223 1369281.43651474),248,51704,bus,2235867.423,1369281.437,51704,0.013620548
94088,901075,RALPH MCGILL BLVD NE@680,,33.764957,-84.364942,,,,,,0,FALSE,POINT (2236327.224536115 1369593.476778129),248,279464,bus,2236327.225,1369593.477,279464,0.009798953
94090,901076,RALPH MCGILL BLVD NE@WILLOUGHBY WAY,0 RALPH MCGILL BLVD NE & WILLOUGHBY WAY NE,33.763999,-84.366475,,,,,,0,FALSE,POINT (2235860.667671621 1369245.790372641),248,51704,bus,2235860.668,1369245.79,51704,0.008688132
94092,901041,RALPH MCGILL BLVD NE @ 697,,33.76476,-84.365148,,,,,,0,FALSE,POINT (2236264.482783845 1369521.915173901),248,279464,bus,2236264.483,1369521.915,279464,0.027201955
94094,901071,RALPH MCGILL BLVD NE @ ASHLEY AVE NE,0 RALPH MCGILL BLVD NE & ASHLEY AVE NE,33.765853,-84.363518,,,,,,0,FALSE,POINT (2236760.603043384 1369918.673534119),248,51719,bus,2236760.603,1369918.674,51719,0.005553321
94140,901389,IRWIN ST NE @ RANDOLPH ST NE,0 IRWIN ST NE & RANDOLPH ST NE,33.757545,-84.368341,,,,,,0,FALSE,POINT (2235288.987133731 1366898.489326376),248,51635,bus,2235288.987,1366898.489,51635,0.023562998
94146,901391,BOULEVARD NE @ BOULEVARD PL NE,0 BOULEVARD & BOULEVARD,33.769695,-84.371704,,,,,,0,FALSE,POINT (2234275.670564183 1371321.50605492),248,51602,bus,2234275.671,1371321.506,51602,0.01701479
94160,900914,IRWIN ST NE @ BOULEVARD NE,0 IRWIN ST NE & BOULEVARD NE,33.757561,-84.371646,,,,,,0,FALSE,POINT (2234284.517173602 1366906.292013816),248,170186,bus,2234284.517,1366906.292,170186,0.02188839
94164,900854,JOHN WESLEY DOBBS AVE @ JACKSON ST,0 JOHN WESLEY DOBBS AVE NE & JACKSON ST NE,33.758966,-84.373669,,,,,,0,FALSE,POINT (2233670.697592606 1367418.755014459),248,280389,bus,2233670.698,1367418.755,51479,0.038403767
94174,900950,BOULEVARD NE @ FREEDOM PKWY NE,0 BOULEVARD & FREEDOM,33.759951,-84.371762,,,,,,0,FALSE,POINT (2234250.991425301 1367776.006877828),248,51509,bus,2234250.991,1367776.007,51509,0.018716614
95010,900859,MORELAND AVE @ WADE ST,0 MORELAND & WADE,33.756351,-84.34932,,,,,,0,FALSE,POINT (2241069.227607601 1366453.257116695),248,52855,bus,2241069.228,1366453.257,52855,0.013793129
95011,900860,MORELAND AVE NE @ HARDEE ST NE,0 MORELAND AVE NE & HARDEE ST NE,33.755518,-84.349206,,,,,,0,FALSE,POINT (2241103.339271547 1366150.093927744),248,52854,bus,2241103.339,1366150.094,52854,0.008218784
95012,900952,SEABOARD AVE NE @ BRANTLEY ST NE,0 SEABOARD AVE NE & BRANTLEY ST NE,33.758427,-84.349827,,,,,,0,FALSE,POINT (2240916.475974684 1367208.920085331),248,52857,bus,2240916.476,1367208.92,52863,0.038637531
95014,900954,MORELAND AVE NE @ BOULEVARD DR NE,0 MORELAND & BOULEVARD,33.753722,-84.349315,,,,,,0,FALSE,POINT (2241069.052832831 1365496.646258586),248,52843,bus,2241069.053,1365496.646,52843,0.015566571
95015,901100,MORELAND AVE NE @ WYLIE ST SE,0 MORELAND AVE SE & WYLIE ST SE,33.75252,-84.349238,,,,,,0,FALSE,POINT (2241091.681961366 1365059.235983253),248,52840,bus,2241091.682,1365059.236,52840,0.008383702
95017,901045,MORELAND AVE SE @ KIRKWOOD AVE SE,0 MORELAND AVE SE & KIRKWOOD AVE SE,33.750031,-84.349226,,,,,,0,FALSE,POINT (2241093.726044744 1364153.563390834),248,52836,bus,2241093.726,1364153.563,52836,0.009299411
95019,901047,MORELAND AVE SE @ MEMORIAL DR SE,,33.747668,-84.349236,,,,,,0,FALSE,POINT (2241089.164415896 1363293.750275576),248,52651,bus,2241089.164,1363293.75,52651,0.005627339
95021,901101,MORELAND AVE SE @ FAITH AVE SE,0 MORELAND AVE SE & FAITH AVE SE,33.743345,-84.349235,,,,,,0,FALSE,POINT (2241086.684050715 1361720.752131026),248,52626,bus,2241086.684,1361720.752,52626,0.003127956
95063,901266,MORELAND AVE NE @ 201,,33.761744,-84.349064,,,,,,0,FALSE,POINT (2241150.505646003 1368415.459122873),248,52914,bus,2241150.506,1368415.459,52914,0.008972278
95069,901269,RALPH MCGILL BLVD@ASHLEY AVE,0 RALPH MCGILL BLVD NE & ASHLEY AVE NE,33.766005,-84.363475,,,,,,0,FALSE,POINT (2236773.776269747 1369973.956587768),248,51719,bus,2236773.776,1369973.957,51719,0.005454581
95070,901357,RALPH MCGILL BLVD NE@760,,33.766981,-84.362442,,,,,,0,FALSE,POINT (2237088.377301361 1370328.494455598),248,51732,bus,2237088.377,1370328.494,51732,0.04382601
95072,901358,RALPH MCGILL BLVD NE@828,,33.767387,-84.361275,,,,,,0,FALSE,POINT (2237443.30106316 1370475.553538423),248,301997,bus,2237443.301,1370475.554,301997,0.026386664
95074,901359,RALPH MCGILL BLVD@828,828 RALPH MCGILL BLVD NE,33.767339,-84.361138,,,,,,0,FALSE,POINT (2237484.901460605 1370458.009278157),248,301997,bus,2237484.901,1370458.009,301997,0.019913789
95075,901360,RALPH MCGILL BLVD NE @ FREEDOM PKY,0 RALPH MCGILL BLVD NE & FREEDOM PKY NE,33.768128,-84.358681,,,,,,0,FALSE,POINT (2238232.101851366 1370743.701808707),248,51741,bus,2238232.102,1370743.702,51741,0.00677098
95076,901270,FREEDOM PKY NE@RALPH MCGILL BLVD,0 FREEDOM PKY NE & RALPH MCGILL BLVD NE,33.768244,-84.358648,,,,,,0,FALSE,POINT (2238242.20884647 1370785.89188091),248,51741,bus,2238242.209,1370785.892,51741,0.003696567
95078,901271,FREEDOM PKY NE @ 441,0 FREEDOM & HIGHLAND,33.766485,-84.35493,,,,,,0,FALSE,POINT (2239370.902900492 1370143.763317634),248,52887,bus,2239370.903,1370143.763,52887,0.015754745
95080,901272,FREEDOM PKY NE @ CARTER CENTER ENTR,0 FREEDOM & CARTER CENTER ENTR,33.76878,-84.354698,,,,,,0,FALSE,POINT (2239442.930080206 1370978.712795729),248,52899,bus,2239442.93,1370978.713,52899,0.010963714
95090,900766,DEKALB AVE NE @ HARALSON AVE NE,0 DEKALB & HARALSON,33.759811,-84.349945,,,,,,0,FALSE,POINT (2240881.508056332 1367712.577041562),248,232944,bus,2240881.508,1367712.577,232944,0.005152716
95092,900767,DEKALB AVE NE @ DEGRESS AVE NE,0 DEKALB & DEGRESS,33.758617,-84.351669,,,,,,0,FALSE,POINT (2240356.770907155 1367279.054480143),248,52851,bus,2240356.771,1367279.054,52851,0.003687252
95098,900677,N HIGHLAND AVE NE @ FREEDOM PKY NE,0 HIGHLAND & FREEDOM,33.769138,-84.352753,,,,,,0,FALSE,POINT (2240034.227560632 1371107.905122447),248,52922,bus,2240034.228,1371107.905,52922,0.014840128
95100,900678,N HIGHLAND AVE NE @ FREEDOM PKY NE,0 HIGHLAND & FREEDOM,33.769516,-84.352371,,,,,,0,FALSE,POINT (2240150.56011785 1371245.23808561),248,207876,bus,2240150.56,1371245.238,207876,0.014514763
95130,900969,DEKALB AVE @ DEGRESS AVE,0 DEKALB AVE NE & DEGRESS AVE NE,33.758543,-84.351642,,,,,,0,FALSE,POINT (2240364.928547066 1367252.113531225),248,52851,bus,2240364.929,1367252.114,52851,0.001971191
95212,900974,BOULEVARD NE @ OLD WHEAT ST NE,0 BOULEVARD & OLD WHEAT,33.756034,-84.372228,,,,,,0,FALSE,POINT (2234106.523497768 1366351.017743568),248,51505,bus,2234106.523,1366351.018,299971,0.007626991
95900,901155,INMAN PARK/REYNOLDSTOWN STATION - NORTH LOOP,0 DEKALB  AVE NE & HURT ST  NE,33.757726,-84.353409,,,,,,0,TRUE,POINT (2239827.356062462 1366955.801504448),248,52820,bus,2239827.356,1366955.802,286241,0.028515009
95901,901066,INMAN PARK/REYNOLDSTOWN STATION - SOUTH LOOP,SEABORD AVE NE,33.756635,-84.353111,,,,,,0,TRUE,POINT (2239917.20851346 1366558.657777041),248,999006,bus,2239917.209,1366558.658,52821,0.038367815
96004,901068,FULTON INDUSTRIAL BLVD @ BAKERS FERRY RD,0 FULTON INDUSTRIAL BLVD SW & BAKERS FERRY RD SW,33.750286,-84.55138,,,,,,0,FALSE,POINT (2179648.328696736 1364415.34548046),208,34930,bus,2179648.329,1364415.345,34930,0.014175148
96006,901069,FULTON INDUSTRIAL BLVD@PHILLIP LEE,0 FULTON INDUSTRIAL & PHILLIP LEE,33.748171,-84.554338,,,,,,0,FALSE,POINT (2178746.335754197 1363649.127703347),208,34900,bus,2178746.336,1363649.128,34900,0.034674894
96008,901156,FULTON INDUSTRIAL BLVD @ GREAT SOUTHWEST PKY,0 FULTON INDUSTRIAL & GREAT SOUTHWEST,33.745777,-84.558018,,,,,,0,FALSE,POINT (2177624.446883384 1362782.248099475),208,205111,bus,2177624.447,1362782.248,205111,0.074749637
96036,901378,BAKERS FERRY RD @ FULTON INDUSTRIAL BLVD,0 FULTON INDUSTRIAL BLVD SW & BAKERS FERRY RD SW,33.729925,-84.572579,,,,,,0,FALSE,POINT (2173175.622369496 1357031.295802093),188,33342,bus,2173175.622,1357031.296,33342,0.011424606
96040,901379,BAKERS FERRY RD @ MONTE VISTA DR S,0 BAKERS FERRY & MONTE VISTA,33.726467,-84.571796,,,,,,0,FALSE,POINT (2173408.735744847 1355772.101516921),188,32856,bus,2173408.736,1355772.102,301776,0.129589296
96044,901290,LAGRANGE BLVD @ BOAT ROCK BLVD,0 LAGRANGE & BOAT ROCK,33.726624,-84.590042,,,,,,0,FALSE,POINT (2167861.459761617 1355851.498960141),188,32782,bus,2167861.46,1355851.499,32835,0.436787639
96050,901325,FULTON INDUSTRIAL BLVD SW @ CASCADE RD,0 FULTON INDUSTRIAL BLVD SW & CASCADE RD SW,33.732421,-84.568413,,,,,,0,FALSE,POINT (2174445.737095045 1357934.555820454),188,33346,bus,2174445.737,1357934.556,33346,0.023907979
96052,901381,FULTON INDUSTRIAL BLVD @ GREAT SOUTHWEST PKY,0 FULTON INDUSTRIAL BLVD SW & GREAT SOUTHWEST PKY SW,33.732689,-84.568534,,,,,,0,FALSE,POINT (2174409.330669948 1358032.216003152),188,33346,bus,2174409.331,1358032.216,33346,0.036369422
96054,901382,FULTON INDUSTRIAL BLVD @ WESTPARK PL,0 FULTON INDUSTRIAL BLVD SW & UNNAMED ST SW,33.735956,-84.566143,,,,,,0,FALSE,POINT (2175140.839809311 1359218.153705529),208,33356,bus,2175140.84,1359218.154,33356,0.002466818
96056,901383,FULTON INDUSTRIAL BLVD @ VILLANOVA DR,0 FULTON INDUSTRIAL BLVD SW & VILLANOVA DR SW,33.736427,-84.566263,,,,,,0,FALSE,POINT (2175105.022900268 1359389.677420636),208,33358,bus,2175105.023,1359389.677,33358,0.017300721
